291
668864104,816748117
870569105,1539217591
798849542,1131323592
667902074,710002122
489740195,1559603929
1378074741,2104808272
2115261312,1039880147
1976117686,878396555
593178848,1544104238
766237903,1204817797
1786628368,1700331682
566770890,671338132
246111821,1192136992
1661257264,244468828
693792744,1231166924
67451253,1922117376
185863028,296761611
176531827,774263709
2128627501,815168053
450813031,1697553078
1382999029,2142696725
1441798943,737385156
1371436935,637526137
138177531,1415629663
194365566,745147565
1303206679,1622255438
5885187,302517388
1386542485,1116016069
250027226,199280972
1293155769,1754196196
1617549975,423483246
16259378,1406056918
1492202676,1603441012
1918995244,1818549700
863398319,1201903976
897252701,1925494442
1093341207,1216168472
1969302414,1791415289
258582738,1976869381
1447384844,1756069331
1054009461,245677600
50153261,2096128825
2075443891,592679462
1916282189,2030829287
1057702773,1207999405
524286482,1929396528
1669495930,844100482
80053102,959565783
2126487346,35792025
1392666126,1915479569
866014540,467111478
552281344,1139945237
1995378510,1525195884
528964230,937200361
480698620,1742610842
857483330,420641492
899379774,1684570085
700236735,1371922374
373379985,67614199
1478096673,899573213
1834642470,2035649603
760896927,1802882560
677667493,1115339820
256048512,249290724
1136165370,1009786631
1812411589,222840712
584253254,1679388921
890104791,586947982
1840879903,1057691671
100800315,550298007
63765231,979131827
1550180666,1462575577
350566074,103694990
1030066754,2132409491
143913747,855614374
586235797,2058923147
705178999,493142913
80887099,977848583
1853698197,896882430
462327743,880088690
1269197371,279723506
1948518638,1618395636
2077682900,634692618
1983871884,1367474499
794515293,113338752
1678526118,1463171961
2114297531,927848666
835857982,855560642
485518937,1445804997
1452366485,574022502
85323065,271122667
105426977,280600995
423600834,1900972089
1665145360,91160341
1598551822,2059739854
880733432,944047473
595413927,1368195271
1428584282,1931525372
1178096835,2079268677
1532376323,1863357103
267306753,1810075902
1337944197,30624995
1324571903,1270547483
2092109262,1924813979
1804768577,1372810104
492379645,407943199
1591999591,2035788887
794815624,998124704
174346528,1667967642
1194844801,176760810
1117030904,1892761542
1916406324,882259085
1380088966,734528644
867808033,746152260
1646748030,1051816257
1824947453,553733907
2060912320,1736493029
306765749,422730810
1080662116,74851982
1103512739,1300536997
1956346474,1887815028
433875410,225791717
1567410209,472840232
1499531528,707108687
573429646,430509578
1757228843,1657612839
884473875,1355665513
746376198,522028857
2041153224,455735112
798019675,590093258
402789449,1346007002
278115948,753002320
1695346297,2086129385
494514526,2002990209
1729073138,372134814
2064946234,99544546
564504903,2041791450
367897983,1376699523
1458936131,1690664606
1462332523,907298733
1382480763,160749346
172772613,1216288452
1442071060,167384613
1816743678,705296807
990166830,1932220539
529061232,624977004
1424315953,513469480
897797548,610389472
1609749079,1828356737
677929067,1628764470
2125809353,1644024966
1125519196,201344832
513046990,1657734297
1093157936,990166071
987817530,1517160322
1210576372,350538618
1140886235,2038204588
1355096142,242090103
1173284388,1209311143
1458414907,1528011683
269435706,1936701365
1012873378,1944336246
1990557228,1440019230
822712239,51085422
1144043902,1904992158
1914434091,1778063041
1012785538,1981051700
928973027,1885939443
1182713797,2118911428
703291462,1931820410
1221710324,826627607
1864962924,1620490155
721694166,178572614
1631574416,1533595012
1305856985,655757444
1584588730,400487936
369991830,1297401030
1359378763,189157987
631201587,1328666597
358271250,1220511407
835072057,1042122513
1993605815,1230309019
1750209877,1579996978
1485236726,1307318182
1109281561,1616640345
1206859953,1201856607
506069681,1674078143
306351359,1590291746
71788441,1539866870
1222692079,1812034614
1955928461,1436600873
892712084,488336457
320453427,1513996154
1408121211,1862868154
621722936,739865039
1254787856,2001530847
1760690177,1630263701
1096798352,179637810
980505438,634703904
2017763924,1289180835
840819534,324306234
424363451,1836700286
1596381138,382782122
2041901902,843397333
991099671,1916570664
117419546,1238818364
106024517,693720282
1412066593,1545954830
149460429,1505319357
909905591,236263723
171925767,1769852218
685645245,369466521
361902489,1352812752
1588650076,1023289626
577329790,126763548
609836307,1584568183
1669586593,2080994891
971265079,1631672226
1012287422,1203495445
1039438966,2085154952
1619577899,564773877
871818483,852635918
622495493,16019492
1895556329,1067019895
218247108,1698327168
30227381,1622669727
1872281960,1781550201
1117305068,1218450963
1786144635,54946929
1474847796,243618385
941615692,1018662276
266117542,864386123
1306784356,680335009
1716715417,172513273
1869938850,1927878013
533717408,1093448630
465930391,972234286
764169470,1754635536
898083735,1980492974
1894454675,345932997
1604740070,521680181
805092517,1026486268
96586167,1134650227
1859769870,2035520038
963739822,1900297763
1993011238,957390492
1876131296,795870580
1143589259,600965623
298706334,7482359
1693335209,2089644130
446787721,1723093056
1344564691,437852742
1164659760,1084262397
1156789335,900097674
1017430730,1510153178
320417227,1953135308
307975901,1128964798
786361962,419985511
213619758,1387114921
767849955,172184129
968048786,1828679025
1356257097,2117124733
2082350421,1723810562
1364800981,1817543458
1976128673,163253847
1455979202,890651375
287207764,1952294191
2046628923,2029130660
1324599136,367289775
2009310155,1159807416
2125344538,959722195
1018139308,1601070291
1579930535,39925930
649464591,747216497
9558617,723653747
387395865,1059075060
1387116051,1521201080
1121645344,765592342
366885958,1374923604
502985967,1588332845
1866945062,1486729524
1071452647,854226883
54223975,1577249499
1665977543,503165356
1229819522,904714949
1242870021,1993813629
1525288412,1755526186
194323237,8376591
810589717,1902670453
537244198,2042474490
1074395971,617634484
